STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,vehicle,Vehicles,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,IT,Italy,2020,,2395,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,IT,Italy,2021,,2875,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,IT,Italy,2022,,3159,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,IT,Italy,2023,,3039,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,LI,Liechtenstein,1999,,0,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,LI,Liechtenstein,2000,,3,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,LI,Liechtenstein,2001,,2,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,LI,Liechtenstein,2002,,0,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,LI,Liechtenstein,2003,,5,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,LI,Liechtenstein,2004,,1,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,LI,Liechtenstein,2005,,2,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,LI,Liechtenstein,2006,,0,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,LI,Liechtenstein,2007,,0,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,LI,Liechtenstein,2008,,1,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,LI,Liechtenstein,2009,,1,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,LI,Liechtenstein,2010,,0,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,LI,Liechtenstein,2011,,2,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,LI,Liechtenstein,2012,,1,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,LI,Liechtenstein,2013,,2,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,LI,Liechtenstein,2014,,3,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,LI,Liechtenstein,2015,,2,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,LI,Liechtenstein,2016,,0,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,LI,Liechtenstein,2017,,2,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,LI,Liechtenstein,2018,,0,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,LI,Liechtenstein,2019,,0,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,LI,Liechtenstein,2020,,1,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,LI,Liechtenstein,2021,,0,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,LI,Liechtenstein,2022,,2,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,LI,Liechtenstein,2023,,0,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,LT,Lithuania,1999,,748,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,LT,Lithuania,2000,,641,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,LT,Lithuania,2001,,706,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,LT,Lithuania,2002,,697,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,LT,Lithuania,2003,,709,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,LT,Lithuania,2004,,752,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,LT,Lithuania,2005,,773,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,LT,Lithuania,2006,,760,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,LT,Lithuania,2007,,740,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,LT,Lithuania,2008,,499,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,LT,Lithuania,2009,,370,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,LT,Lithuania,2010,,299,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,LT,Lithuania,2011,,296,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,LT,Lithuania,2012,,302,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,LT,Lithuania,2013,,256,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,LT,Lithuania,2014,,267,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,LT,Lithuania,2015,,242,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,LT,Lithuania,2016,,188,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,LT,Lithuania,2017,,191,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,LT,Lithuania,2018,,173,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,LT,Lithuania,2019,,186,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,LT,Lithuania,2020,,175,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,LT,Lithuania,2021,,148,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,LT,Lithuania,2022,,120,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,LT,Lithuania,2023,,160,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,LU,Luxembourg,1999,,58,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,LU,Luxembourg,2000,,76,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,LU,Luxembourg,2001,,70,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,LU,Luxembourg,2002,,62,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,LU,Luxembourg,2003,,53,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,LU,Luxembourg,2004,,50,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,LU,Luxembourg,2005,,47,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,LU,Luxembourg,2006,,43,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,LU,Luxembourg,2007,,46,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,LU,Luxembourg,2008,,35,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,LU,Luxembourg,2009,,48,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,LU,Luxembourg,2010,,32,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,LU,Luxembourg,2011,,33,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,LU,Luxembourg,2012,,34,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,LU,Luxembourg,2013,,45,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,LU,Luxembourg,2014,,35,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,LU,Luxembourg,2015,,36,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,LU,Luxembourg,2016,,32,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,LU,Luxembourg,2017,,25,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,LU,Luxembourg,2018,,36,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,LU,Luxembourg,2019,,22,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,LU,Luxembourg,2020,,26,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,LU,Luxembourg,2021,,24,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,LU,Luxembourg,2022,,36,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,LU,Luxembourg,2023,,26,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,LV,Latvia,1999,,652,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,LV,Latvia,2000,,635,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,LV,Latvia,2001,,558,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,LV,Latvia,2002,,559,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,LV,Latvia,2003,,532,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,LV,Latvia,2004,,516,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,LV,Latvia,2005,,442,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,LV,Latvia,2006,,407,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,LV,Latvia,2007,,419,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,LV,Latvia,2008,,316,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,LV,Latvia,2009,,254,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,LV,Latvia,2010,,218,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,LV,Latvia,2011,,179,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,LV,Latvia,2012,,177,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,LV,Latvia,2013,,179,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,LV,Latvia,2014,,212,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,LV,Latvia,2015,,188,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,LV,Latvia,2016,,158,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,LV,Latvia,2017,,136,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,LV,Latvia,2018,,148,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,LV,Latvia,2019,,132,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,LV,Latvia,2020,,139,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,LV,Latvia,2021,,147,,,,,
dataflow,ESTAT:TRAN_SF_ROADVE(1.0),Persons killed in road accidents by type of vehicle,A,Annual,NR,Number,TOTAL,Total,LV,Latvia,2022,,113,,,,,
